t x v M dripped?
26.6297 0.19 1.08236 0.0942548 1
26.6804 0.19 1.08236 0.0942548 1
26.7311 0.19 1.08236 0.0942548 1
26.7661 0.173883 0.965947 0.0863555 0
26.7818 0.19 1.08236 0.0942548 1
26.8325 0.19 1.08236 0.0942548 1
26.8832 0.19 1.08236 0.0942548 1
26.9339 0.19 1.08236 0.0942548 1
26.9846 0.19 1.08236 0.0942548 1
27.0353 0.19 1.08236 0.0942548 1
27.086 0.19 1.08236 0.0942548 1
27.1367 0.19 1.08236 0.0942548 1
27.1874 0.19 1.08236 0.0942548 1
27.2274 0.178809 1.00485 0.0888705 0
27.2381 0.19 1.08236 0.0942548 1
27.2888 0.19 1.08236 0.0942548 1
27.3395 0.19 1.08236 0.0942548 1
27.3903 0.19 1.08236 0.0942548 1
27.441 0.19 1.08236 0.0942548 1
27.4917 0.19 1.08236 0.0942548 1
27.5424 0.19 1.08236 0.0942548 1
27.5931 0.19 1.08236 0.0942548 1
27.6438 0.19 1.08236 0.0942548 1
27.6888 0.183931 1.04383 0.0913855 0
27.6945 0.19 1.08236 0.0942548 1
27.7452 0.19 1.08236 0.0942548 1
27.7959 0.19 1.08236 0.0942548 1
27.8466 0.19 1.08236 0.0942548 1
27.8973 0.19 1.08236 0.0942548 1
27.948 0.19 1.08236 0.0942548 1
27.9987 0.19 1.08236 0.0942548 1
28.0494 0.19 1.08236 0.0942548 1
28.1001 0.19 1.08236 0.0942548 1
28.1501 0.189239 1.07812 0.0939005 0
28.1508 0.19 1.08236 0.0942548 1
28.2015 0.19 1.08236 0.0942548 1
28.2522 0.19 1.08236 0.0942548 1
28.3029 0.19 1.08236 0.0942548 1
28.3536 0.19 1.08236 0.0942548 1
28.4043 0.19 1.08236 0.0942548 1
28.455 0.19 1.08236 0.0942548 1
28.5057 0.19 1.08236 0.0942548 1
28.5565 0.19 1.08236 0.0942548 1
28.6115 0.194699 1.10425 0.0964155 0
28.6072 0.19 1.08236 0.0942548 1
28.6579 0.19 1.08236 0.0942548 1
28.7086 0.19 1.08236 0.0942548 1
28.7593 0.19 1.08236 0.0942548 1
28.81 0.19 1.08236 0.0942548 1
28.8607 0.19 1.08236 0.0942548 1
28.9114 0.19 1.08236 0.0942548 1
28.9621 0.19 1.08236 0.0942548 1
29.0128 0.19 1.08236 0.0942548 1
